,tweet_id,timestamp,text,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,jpg_url,img_num,confident,dog_breed,retweet_count,favorite_count
292,828381636999917570,2017-02-05 23:15:47,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,10,10,Doobert,1,1,1,1,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,1.0,0.3925349999999999,Bedlington_terrier,2554,13864
293,828376505180889089,2017-02-05 22:55:23,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",10,10,Beebop,1,1,1,1,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,1.0,0.5230859999999999,American_Staffordshire_terrier,1216,8112
294,828372645993398273,2017-02-05 22:40:03,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,10,10,Alexander,1,1,1,1,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,1.0,0.663047,malamute,3344,13756
295,828361771580813312,2017-02-05 21:56:51,Beebop and Doobert should start a band 12/10 would listen,10,10,,1,1,1,1,,,,,195,2408
296,828046555563323392,2017-02-05 01:04:17,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,10,10,Sailer,1,1,1,1,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,3.0,0.0,Unknown,3260,12923
297,828011680017821696,2017-02-04 22:45:42,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,10,10,Brutus,1,1,1,1,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,1.0,0.936662,American_Staffordshire_terrier,2451,11411
298,827933404142436356,2017-02-04 17:34:40,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,10,10,Kona,1,1,1,1,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,2.0,0.8061149999999999,German_shepherd,5987,22180
299,827653905312006145,2017-02-03 23:04:02,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,10,10,Boots,1,1,1,1,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,1.0,0.285555,collie,3433,16983
300,827600520311402496,2017-02-03 19:31:54,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,10,10,Tucker,1,1,1,1,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,1.0,0.325638,Pembroke,1082,8143
301,827324948884643840,2017-02-03 01:16:53,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",10,10,Ralphie,1,1,1,1,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,1.0,0.352486,golden_retriever,3510,17523
302,827199976799354881,2017-02-02 17:00:17,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,10,10,Charlie,1,1,1,1,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,4.0,0.8696809999999999,Great_Dane,2579,11659
303,826958653328592898,2017-02-02 01:01:21,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,10,10,Loki,1,1,1,1,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1.0,0.6173890000000001,golden_retriever,5757,23767
304,826848821049180160,2017-02-01 17:44:55,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,10,10,Cupid,1,1,1,1,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4.0,0.858764,Great_Pyrenees,11878,40325
305,826598365270007810,2017-02-01 01:09:42,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,10,10,Pawnd,1,1,1,1,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,1.0,0.628119,French_bulldog,2709,11117
306,826476773533745153,2017-01-31 17:06:32,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,10,10,Pilot,1,1,1,1,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,1.0,0.7418600000000001,German_shepherd,4821,20275
307,826240494070030336,2017-01-31 01:27:39,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,10,10,,1,1,1,1,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,1.0,0.903048,French_bulldog,2965,14614
308,826204788643753985,2017-01-30 23:05:46,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",10,10,,1,1,1,1,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2.0,0.782058,Labrador_retriever,1075,5361
309,826115272272650244,2017-01-30 17:10:04,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,10,10,Ike,1,1,1,1,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,1.0,0.00233085,golden_retriever,3599,17299
310,825876512159186944,2017-01-30 01:21:19,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,10,10,Mo,1,1,1,1,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,1.0,0.0,Unknown,2146,11525
311,825829644528148480,2017-01-29 22:15:05,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,10,10,Toby,1,1,1,1,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2.0,0.8534069999999999,Great_Pyrenees,2848,14025
312,825535076884762624,2017-01-29 02:44:34,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,10,10,,1,1,1,1,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,1.0,0.681495,Rottweiler,19669,56413
313,825147591692263424,2017-01-28 01:04:51,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,10,10,Sweet,1,1,1,1,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1.0,0.354823,Pekinese,5244,20181
314,825026590719483904,2017-01-27 17:04:02,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",10,10,Pablo,1,1,1,1,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,2.0,0.524454,Eskimo_dog,1483,7020
315,824775126675836928,2017-01-27 00:24:48,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,10,10,Scooter,1,1,1,1,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1.0,0.610499,Border_terrier,4069,16508
316,824663926340194305,2017-01-26 17:02:56,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,10,10,Wilson,1,1,1,1,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1.0,0.526488,English_setter,1993,11113
317,824325613288833024,2017-01-25 18:38:36,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,10,10,,1,1,1,1,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1.0,0.990793,Pembroke,11848,12999
318,824297048279236611,2017-01-25 16:45:05,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,10,10,Nala,1,1,1,1,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,2.0,0.0,Unknown,4463,16625
319,824025158776213504,2017-01-24 22:44:42,"""I wish we were dogs"" 14/10 for @BadlandsNPS https://t.co/50qq2DItPW",10,10,,1,1,1,1,,,,,679,5255
320,823939628516474880,2017-01-24 17:04:50,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,10,10,Cash,1,1,1,1,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1.0,0.234076,schipperke,3123,11755
321,823699002998870016,2017-01-24 01:08:40,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,10,10,Winston,1,1,1,1,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1.0,0.203999,cairn,2772,13826
322,823581115634085888,2017-01-23 17:20:14,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,10,10,Crawford,1,1,1,1,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,1.0,0.194044,German_shepherd,3031,14376
323,823322678127919110,2017-01-23 00:13:17,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,10,10,Wyatt,1,1,1,1,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,2.0,0.00183635,Chihuahua,4637,17437
324,822975315408461824,2017-01-22 01:12:59,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,10,10,Albus,1,1,1,1,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1.0,0.2331619999999999,Pembroke,3958,19139
325,822872901745569793,2017-01-21 18:26:02,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,10,10,,1,1,1,1,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1.0,0.196015,Lakeland_terrier,48265,132810
326,822859134160621569,2017-01-21 17:31:20,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,10,10,Hobbes,1,1,1,1,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1.0,0.332897,malinois,2622,14576
327,822610361945911296,2017-01-21 01:02:48,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,10,10,,1,1,1,1,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1.0,0.6644869999999999,cocker_spaniel,3423,16327
328,822489057087389700,2017-01-20 17:00:46,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,10,10,Paisley,1,1,1,1,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1.0,0.4167689999999999,Samoyed,7390,20083
329,822462944365645825,2017-01-20 15:17:01,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",10,10,Gabe,1,1,1,1,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3.0,0.960199,Pomeranian,17209,31800
330,822244816520155136,2017-01-20 00:50:15,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,10,10,,1,1,1,1,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1.0,0.585441,Samoyed,11421,38832
331,821886076407029760,2017-01-19 01:04:45,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,10,10,Jimison,1,1,1,1,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1.0,0.266238,golden_retriever,2692,12582
332,821765923262631936,2017-01-18 17:07:18,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,10,10,Duchess,1,1,1,1,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1.0,0.980071,golden_retriever,1899,9317
333,821522889702862852,2017-01-18 01:01:34,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,10,10,Harlso,1,1,1,1,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1.0,0.7635390000000001,Doberman,2030,8871
334,821407182352777218,2017-01-17 17:21:47,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,10,10,Sundance,1,1,1,1,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1.0,0.5054960000000001,Irish_setter,5053,13075
335,821149554670182400,2017-01-17 00:18:04,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,10,10,Luca,1,1,1,1,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1.0,0.515933,German_shepherd,2320,9718
336,821107785811234820,2017-01-16 21:32:06,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,10,10,,1,1,1,1,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1.0,0.85659,Pomeranian,2487,10645
337,821044531881721856,2017-01-16 17:20:45,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,10,10,Flash,1,1,1,1,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1.0,0.14802,Old_English_sheepdog,2636,14021
338,820749716845686786,2017-01-15 21:49:15,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,10,10,Sunny,1,1,1,1,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2.0,0.8380120000000001,golden_retriever,11525,34984
339,820690176645140481,2017-01-15 17:52:40,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,10,10,,1,1,1,1,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,2.0,0.872064,West_Highland_white_terrier,3716,13518
340,820314633777061888,2017-01-14 17:00:24,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",10,10,,1,1,1,1,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2.0,0.940724,Gordon_setter,648,3706
341,820078625395449857,2017-01-14 01:22:35,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,10,10,,1,1,1,1,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,3.0,0.0,Unknown,7246,21979
342,819952236453363712,2017-01-13 17:00:21,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",10,10,Oliver,1,1,1,1,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1.0,0.925505,American_Staffordshire_terrier,1369,5927
343,819924195358416896,2017-01-13 15:08:56,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,10,10,,1,1,1,1,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,1.0,0.0,Unknown,5607,14305
344,819711362133872643,2017-01-13 01:03:12,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,10,10,Howie,1,1,1,1,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2.0,0.0220094,toy_poodle,3604,14916
345,819588359383371776,2017-01-12 16:54:26,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,10,10,Jazzy,1,1,1,1,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1.0,0.5479350000000001,Cardigan,2271,10606
346,819347104292290561,2017-01-12 00:55:47,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,10,10,Anna,1,1,1,1,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3.0,0.909106,Rottweiler,1383,8008
347,819238181065359361,2017-01-11 17:42:57,"Some happy pupper news to share. 10/10 for everyone involved 
https://t.co/MefMAZX2uv",10,10,,1,1,1,1,,,,,462,2550
348,819227688460238848,2017-01-11 17:01:16,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,10,10,Finn,1,1,1,1,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1.0,0.482452,Border_terrier,7733,25652
349,819006400881917954,2017-01-11 02:21:57,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,10,10,Sunny,1,1,1,1,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4.0,0.0,Unknown,21794,49960
350,819004803107983360,2017-01-11 02:15:36,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,10,10,Bo,1,1,1,1,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1.0,0.351308,standard_poodle,42228,95450
351,818627210458333184,2017-01-10 01:15:10,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,10,10,Wafer,1,1,1,1,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1.0,0.384188,Labrador_retriever,8564,24597
352,818614493328580609,2017-01-10 00:24:38,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,10,10,Bear,1,1,1,1,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4.0,0.450722,Chihuahua,2982,10971
353,818536468981415936,2017-01-09 19:14:36,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,10,10,Tom,1,1,1,1,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1.0,6.229489999999999e-05,Welsh_springer_spaniel,2873,12127
354,818259473185828864,2017-01-09 00:53:55,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,10,10,Florence,1,1,1,1,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1.0,0.367368,miniature_schnauzer,2621,12197
355,818145370475810820,2017-01-08 17:20:31,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,10,10,Autumn,1,1,1,1,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1.0,0.621931,golden_retriever,3014,13671
356,817908911860748288,2017-01-08 01:40:55,"Looks like he went cross-eyed trying way too hard to use the force. 12/10 
https://t.co/bbuKxk0fM8",10,10,,1,1,1,1,,,,,906,5356
357,817827839487737858,2017-01-07 20:18:46,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,10,10,Buddy,1,1,1,1,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1.0,0.387608,cocker_spaniel,31314,57622
358,817777686764523521,2017-01-07 16:59:28,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",10,10,Dido,1,1,1,1,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1.0,0.733256,curly-coated_retriever,3084,11901
359,817536400337801217,2017-01-07 01:00:41,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",10,10,Eugene,1,1,1,1,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2.0,0.971358,pug,3505,13105
360,817423860136083457,2017-01-06 17:33:29,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,10,10,Ken,1,1,1,1,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1.0,0.2013579999999999,Samoyed,17504,38260
361,817415592588222464,2017-01-06 17:00:38,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",10,10,Strudel,1,1,1,1,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1.0,0.806163,Doberman,1131,6267
362,817171292965273600,2017-01-06 00:49:53,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,10,10,Tebow,1,1,1,1,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1.0,0.295483,golden_retriever,2326,9690
363,817120970343411712,2017-01-05 21:29:55,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,10,10,,1,1,1,1,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1.0,0.568809,Saluki,3011,13367
364,817056546584727552,2017-01-05 17:13:55,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,10,10,Chloe,1,1,1,1,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1.0,0.8644149999999999,kelpie,1927,9517
365,816816676327063552,2017-01-05 01:20:46,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,10,10,Timber,1,1,1,1,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1.0,0.668164,malamute,2361,11071
366,816697700272001025,2017-01-04 17:27:59,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,10,10,Binky,1,1,1,1,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1.0,0.756992,Chihuahua,2545,10905
367,816450570814898180,2017-01-04 01:05:59,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,10,10,Moose,1,1,1,1,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,1.0,0.0,Unknown,9366,33961
368,816336735214911488,2017-01-03 17:33:39,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,10,10,Dudley,1,1,1,1,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1.0,0.91933,Labrador_retriever,2269,9564
369,816091915477250048,2017-01-03 01:20:49,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,10,10,Comet,1,1,1,1,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3.0,0.967345,Pomeranian,2500,9927
370,815990720817401858,2017-01-02 18:38:42,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",10,10,Jack,1,1,1,1,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1.0,0.428756,Chihuahua,1207,5545
371,815966073409433600,2017-01-02 17:00:46,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,10,10,,1,1,1,1,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1.0,0.506312,Tibetan_mastiff,9907,25057
372,815736392542261248,2017-01-02 01:48:06,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,10,10,Akumi,1,1,1,1,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3.0,0.5489069999999999,Border_collie,2625,10937
373,815639385530101762,2017-01-01 19:22:38,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,10,10,Titan,1,1,1,1,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1.0,0.8179529999999999,German_shepherd,1918,9161
374,815390420867969024,2017-01-01 02:53:20,Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,10,10,,1,1,1,1,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,1.0,0.0,Unknown,4407,11467
375,814986499976527872,2016-12-31 00:08:17,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,10,10,Cooper,1,1,1,1,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1.0,0.999828,dalmatian,1505,8485
376,814638523311648768,2016-12-30 01:05:33,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,10,10,Olivia,1,1,1,1,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2.0,0.650814,golden_retriever,3130,12511
377,814530161257443328,2016-12-29 17:54:58,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,10,10,Alf,1,1,1,1,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1.0,0.626913,miniature_poodle,2156,9629
378,814153002265309185,2016-12-28 16:56:16,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,10,10,Oshie,1,1,1,1,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1.0,0.490068,golden_retriever,10080,32000
379,813910438903693312,2016-12-28 00:52:25,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,10,10,Chubbs,1,1,1,1,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1.0,0.6993550000000001,Siberian_husky,2194,10342
380,813812741911748608,2016-12-27 18:24:12,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",10,10,Gary,1,1,1,1,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1.0,0.709146,French_bulldog,16267,40402
381,813800681631023104,2016-12-27 17:36:16,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,10,10,Sky,1,1,1,1,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1.0,0.501159,malamute,2060,9300
382,813217897535406080,2016-12-26 03:00:30,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,10,10,Atlas,1,1,1,1,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1.0,0.905972,Samoyed,8476,20783
